order_id,user_id,order_date,order_status,total_amount
O00015846,U003650,12/03/2024 09:36,returned,80490
O00015847,U008669,20/08/2025 01:59,cancelled,100130
O00015848,U009929,20/06/2025 15:54,cancelled,19770
O00015849,U002275,23/03/2025 11:08,shipped,37500
O00015850,U000979,03/08/2025 22:15,completed,111960
O00015851,U006599,02/03/2025 08:23,returned,18900
O00015852,U009944,06/02/2024 01:47,shipped,4500
O00015853,U008025,28/06/2025 20:15,returned,34050
O00015854,U003348,04/01/2024 03:54,cancelled,42000
O00015855,U009361,18/06/2024 09:29,cancelled,278283
O00015856,U005481,20/11/2024 11:43,completed,31560
O00015857,U002299,02/08/2024 06:56,completed,112560
O00015858,U002182,16/08/2025 06:32,completed,16470
O00015859,U000282,28/06/2024 02:30,returned,92290
O00015860,U000569,25/07/2024 22:11,returned,30900
O00015861,U002680,30/12/2024 04:13,processing,114940
O00015862,U002783,20/03/2025 22:43,returned,64720
O00015863,U007263,14/07/2025 10:53,processing,36990
O00015864,U004160,17/10/2024 18:08,processing,11940
O00015865,U007197,15/03/2024 19:19,cancelled,22800
O00015866,U003908,07/07/2025 12:18,processing,57590
O00015867,U002880,26/03/2025 06:27,completed,56900
O00015868,U004395,10/07/2025 21:16,shipped,10500
O00015869,U002701,08/04/2025 17:25,processing,5640
O00015870,U001954,01/01/2024 12:16,completed,20930
O00015871,U004747,02/09/2025 08:59,processing,60950
O00015872,U001886,24/12/2024 05:05,shipped,139264
O00015873,U007598,14/01/2024 13:45,processing,24150
O00015874,U007305,12/03/2025 23:08,completed,63320
O00015875,U007805,13/06/2025 19:32,processing,8940
O00015876,U003187,15/02/2025 20:46,completed,223790
O00015877,U007025,27/10/2025 11:37,cancelled,18620
O00015878,U005577,01/12/2024 01:49,shipped,83600
O00015879,U004159,17/06/2025 08:31,returned,17450
O00015880,U003307,20/01/2025 21:41,completed,12000
O00015881,U007953,29/07/2025 18:21,shipped,51210
O00015882,U003996,23/04/2025 13:51,shipped,69230
O00015883,U004370,18/06/2024 15:31,returned,33600
O00015884,U008324,04/02/2024 11:45,processing,26940
O00015885,U008653,13/10/2025 19:59,cancelled,101090
O00015886,U003122,26/05/2025 06:55,completed,11940
O00015887,U002213,23/12/2024 00:48,returned,2800
O00015888,U000437,11/07/2025 13:26,processing,23100
O00015889,U008954,22/08/2024 22:36,returned,7350
O00015890,U006439,04/10/2025 11:20,processing,39680
O00015891,U005096,14/09/2024 21:11,cancelled,36000
O00015892,U000652,15/07/2024 06:04,shipped,2040
O00015893,U007014,30/06/2024 20:49,completed,118930
O00015894,U005281,10/12/2024 11:51,processing,58267
O00015895,U005698,03/11/2024 17:09,completed,14960
O00015896,U000902,02/12/2024 12:28,completed,62470
O00015897,U001176,19/01/2025 00:51,shipped,16500
O00015898,U001599,17/02/2025 03:43,processing,40800
O00015899,U008376,04/05/2024 00:24,completed,128230
O00015900,U006506,19/01/2024 14:46,completed,37470
O00015901,U006706,20/07/2024 05:52,completed,31650
O00015902,U006716,22/07/2025 12:44,returned,3800
O00015903,U008531,05/06/2024 09:01,cancelled,63000
O00015904,U001048,21/07/2025 04:33,shipped,133160
O00015905,U004915,20/06/2024 11:56,completed,10800
O00015906,U002400,28/11/2024 16:40,processing,96300
O00015907,U009467,03/09/2025 06:33,shipped,79070
O00015908,U001425,05/10/2025 15:51,returned,22950
O00015909,U007358,08/04/2024 11:59,cancelled,24050
O00015910,U002927,20/08/2024 10:51,processing,15600
O00015911,U007849,30/12/2024 18:18,returned,50580
O00015912,U004735,07/01/2025 15:40,returned,67560
O00015913,U006328,09/06/2025 10:12,cancelled,4287
O00015914,U006368,01/02/2024 19:55,returned,37814
O00015915,U004414,22/03/2024 15:01,processing,118500
O00015916,U001850,21/03/2025 20:01,shipped,78660
O00015917,U001053,10/03/2024 18:51,cancelled,24000
O00015918,U006557,29/06/2025 07:29,cancelled,79000
O00015919,U009797,12/05/2025 07:40,completed,8280
O00015920,U004999,05/01/2024 07:22,completed,14100
O00015921,U003669,20/07/2025 23:13,processing,77570
O00015922,U002354,27/02/2024 17:52,shipped,50140
O00015923,U004439,31/08/2025 16:02,completed,75540
O00015924,U001432,26/09/2025 20:10,completed,119940
O00015925,U005894,19/09/2024 20:27,returned,20100
O00015926,U004450,21/03/2025 00:31,cancelled,12530
O00015927,U002176,14/07/2025 19:07,returned,36000
O00015928,U003766,10/10/2025 19:04,cancelled,14880
O00015929,U008055,31/05/2024 05:28,completed,73380
O00015930,U008760,20/10/2025 03:31,returned,190440
O00015931,U009420,20/06/2024 20:24,cancelled,81998
O00015932,U003553,28/10/2024 12:01,cancelled,17150
O00015933,U005546,04/10/2024 01:00,returned,52500
O00015934,U008292,03/03/2025 08:51,shipped,17370
O00015935,U008354,23/05/2024 00:26,cancelled,42250
O00015936,U001810,27/02/2024 10:16,returned,28750
O00015937,U004528,07/05/2024 03:45,processing,18700
O00015938,U004590,18/09/2024 14:43,processing,15000
O00015939,U001178,03/05/2025 09:16,processing,29850
O00015940,U005988,10/06/2025 21:38,processing,61680
O00015941,U000975,26/02/2024 06:54,completed,6230
O00015942,U007083,09/10/2024 17:53,returned,29840
O00015943,U006790,26/04/2025 10:15,processing,9600
O00015944,U005341,29/12/2024 08:17,shipped,46860
O00015945,U002157,07/04/2024 07:28,completed,1200
O00015946,U007556,11/01/2024 18:05,returned,10750
O00015947,U003449,30/10/2025 12:44,shipped,48494
O00015948,U003402,19/02/2025 17:59,returned,5910
O00015949,U000257,26/04/2024 10:01,processing,74250
O00015950,U007832,09/04/2025 15:16,returned,45500
O00015951,U007507,30/09/2024 01:31,returned,88830
O00015952,U004385,24/12/2024 10:28,returned,43620
O00015953,U007320,25/03/2024 08:38,completed,3000
O00015954,U001674,26/01/2024 19:29,shipped,47830
O00015955,U009792,07/05/2025 06:32,processing,17940
O00015956,U002664,08/12/2024 04:38,cancelled,130840
O00015957,U009368,26/02/2025 01:36,cancelled,7350
O00015958,U002887,18/08/2025 03:48,returned,18900
O00015959,U005715,29/09/2025 09:45,completed,2300
O00015960,U006857,16/12/2024 09:51,returned,37200
O00015961,U003383,08/06/2024 11:29,shipped,70820
O00015962,U007529,27/01/2024 12:32,returned,15800
O00015963,U006401,08/07/2025 21:31,completed,15000
O00015964,U001660,06/01/2025 16:22,completed,6300
O00015965,U000653,08/08/2024 07:48,processing,21000
O00015966,U003082,06/11/2024 21:57,cancelled,96730
O00015967,U008912,01/02/2025 23:59,returned,115000
O00015968,U008431,03/09/2024 07:06,cancelled,66600
O00015969,U002747,29/10/2024 08:46,processing,55830
O00015970,U006407,31/05/2024 18:07,completed,84630
O00015971,U002050,25/08/2025 10:49,completed,59130
O00015972,U007278,13/07/2024 12:47,cancelled,4800
O00015973,U004420,05/10/2024 03:57,processing,12600
O00015974,U009665,01/04/2025 05:11,processing,108984
O00015975,U009224,04/06/2025 19:15,completed,110450
O00015976,U006833,02/06/2024 12:19,shipped,10800
O00015977,U000472,29/03/2024 04:36,shipped,32550
O00015978,U003911,19/09/2024 14:03,shipped,10470
O00015979,U003181,21/06/2024 07:33,shipped,17500
O00015980,U004460,15/07/2024 02:22,completed,69940
O00015981,U004513,24/11/2024 03:25,processing,101220
O00015982,U002356,10/05/2025 06:20,returned,22200
O00015983,U008258,02/12/2024 22:06,cancelled,26000
O00015984,U000628,04/08/2025 01:37,completed,64400
O00015985,U004216,16/02/2024 21:57,processing,12985
O00015986,U002955,29/03/2025 03:14,returned,7560
O00015987,U000401,23/05/2024 04:15,processing,17250
O00015988,U008869,18/05/2024 20:36,shipped,64850
O00015989,U002763,27/11/2024 15:12,processing,9570
O00015990,U009570,02/03/2024 16:33,completed,93620
O00015991,U005996,10/08/2024 18:51,returned,149300
O00015992,U002270,07/05/2025 05:19,cancelled,8400
O00015993,U006257,29/05/2024 22:58,processing,77900
O00015994,U000056,15/03/2024 05:17,returned,65700
O00015995,U004788,15/08/2024 05:12,cancelled,143930
O00015996,U001783,08/11/2025 14:08,processing,25750
O00015997,U004906,31/05/2025 04:10,completed,92560
O00015998,U007323,09/01/2025 10:19,completed,52500
O00015999,U007583,20/07/2024 00:21,processing,74080
O00016000,U006920,18/03/2024 02:35,processing,73640
O00016001,U000325,16/02/2024 00:43,processing,11000
O00016002,U002999,18/02/2024 09:01,cancelled,5970
O00016003,U007673,27/07/2025 08:27,returned,52450
O00016004,U008300,15/05/2024 08:18,processing,120740
O00016005,U005013,02/09/2024 03:24,returned,12900
O00016006,U008166,19/08/2025 23:55,shipped,65000
O00016007,U004375,22/01/2024 21:43,processing,94030
O00016008,U008968,20/02/2024 03:45,cancelled,120500
O00016009,U006420,09/11/2024 03:07,processing,2160
O00016010,U001814,01/08/2025 21:22,processing,118610
O00016011,U004522,27/10/2024 02:29,completed,32770
O00016012,U001067,04/01/2024 13:44,cancelled,40500
O00016013,U003081,19/10/2025 20:35,shipped,22200
O00016014,U008605,09/03/2024 16:22,completed,2600
O00016015,U003111,26/08/2025 04:00,cancelled,69150
O00016016,U005408,26/04/2025 10:18,shipped,20930
O00016017,U004245,14/01/2024 17:39,shipped,13680
O00016018,U004915,20/09/2024 20:36,cancelled,4500
O00016019,U003507,16/03/2025 17:09,completed,38850
O00016020,U004375,18/07/2025 02:58,cancelled,6200
O00016021,U002412,29/03/2025 02:02,completed,227520
O00016022,U007764,21/05/2024 13:11,returned,64500
O00016023,U007409,06/03/2025 19:54,processing,48400
O00016024,U008570,29/10/2025 14:58,processing,42500
O00016025,U008388,22/09/2025 00:40,shipped,19065
O00016026,U004136,01/03/2025 23:07,processing,3800
O00016027,U006461,29/03/2025 11:13,returned,102330
O00016028,U001452,18/05/2024 05:00,processing,53950
O00016029,U009311,12/07/2025 11:44,returned,1050
O00016030,U003989,06/07/2025 19:24,cancelled,16500
O00016031,U004573,22/02/2024 07:07,completed,44950
O00016032,U006240,14/05/2025 22:04,shipped,9560
O00016033,U002205,20/03/2025 15:01,returned,124060
O00016034,U001144,18/05/2025 17:12,processing,80430
O00016035,U002997,13/02/2024 11:27,shipped,16500
O00016036,U003342,04/05/2025 09:37,processing,41330
O00016037,U009152,25/07/2024 00:38,completed,116970
O00016038,U001563,10/11/2025 20:14,cancelled,6450
O00016039,U008449,10/03/2024 13:08,returned,19500
O00016040,U000270,03/01/2025 21:04,completed,24400
O00016041,U004346,04/09/2024 14:48,processing,16720
O00016042,U000534,08/11/2025 03:17,returned,75220
O00016043,U005597,25/06/2025 20:56,completed,24150
O00016044,U006195,18/09/2025 19:47,returned,9800
O00016045,U006193,07/06/2025 22:25,completed,9400
O00016046,U004107,02/05/2025 12:20,returned,43890
O00016047,U007247,05/04/2024 21:33,completed,8400
O00016048,U003682,12/07/2025 07:52,completed,23730
O00016049,U008919,18/08/2025 18:40,processing,21650
O00016050,U001377,11/04/2025 23:41,completed,51120
O00016051,U008099,13/10/2024 18:12,cancelled,13790
O00016052,U003432,04/04/2024 14:09,shipped,13800
O00016053,U003030,10/05/2024 15:05,completed,40880
O00016054,U004291,21/10/2024 01:29,shipped,127710
O00016055,U009632,15/06/2025 02:04,completed,4530
O00016056,U000853,06/04/2024 21:10,completed,42246
O00016057,U009267,05/12/2024 11:59,completed,8550
O00016058,U000937,11/09/2024 08:48,returned,38600
O00016059,U008672,20/08/2025 09:28,processing,1600
O00016060,U007525,12/12/2024 07:00,returned,9650
O00016061,U007028,17/05/2024 10:45,returned,83880
O00016062,U001733,09/08/2024 02:09,completed,13750
O00016063,U006569,10/03/2025 03:11,cancelled,14950
O00016064,U004259,02/03/2025 12:19,cancelled,7350
O00016065,U002466,13/04/2025 17:08,returned,9960
O00016066,U004373,24/12/2024 22:02,processing,31200
O00016067,U005131,19/10/2024 21:07,completed,18900
O00016068,U004289,29/04/2025 05:54,completed,7200
O00016069,U008669,22/07/2024 15:37,processing,4360
O00016070,U004107,08/06/2025 06:58,returned,73450
O00016071,U007526,05/09/2024 06:45,returned,24500
O00016072,U009156,25/04/2025 18:11,cancelled,52600
O00016073,U006330,09/09/2024 12:09,returned,23200
O00016074,U002775,24/09/2025 22:58,returned,16500
O00016075,U007880,07/03/2024 15:53,cancelled,26970
O00016076,U009108,20/11/2024 20:36,processing,58620
O00016077,U006321,18/02/2025 11:14,shipped,47370
O00016078,U007765,20/10/2024 04:23,cancelled,11000
O00016079,U006113,11/05/2025 05:13,returned,42860
O00016080,U000203,07/09/2025 05:39,returned,4200
O00016081,U001772,11/05/2024 22:07,shipped,29950
O00016082,U001827,30/01/2024 20:33,completed,9800
O00016083,U005608,22/01/2024 20:37,returned,20910
O00016084,U007762,26/10/2024 07:37,returned,86970
O00016085,U000669,22/04/2025 09:17,completed,5340
O00016086,U007109,31/07/2025 00:48,cancelled,23000
O00016087,U002515,09/12/2024 04:57,processing,113010
O00016088,U001075,27/04/2024 08:15,processing,73100
O00016089,U006374,21/03/2024 15:37,shipped,65740
O00016090,U008050,11/03/2025 16:43,completed,9200
O00016091,U006214,11/11/2025 19:19,completed,190037
O00016092,U008816,17/01/2025 11:38,completed,2800
O00016093,U005023,10/09/2025 20:50,processing,82920
O00016094,U005686,29/06/2025 14:27,cancelled,68820
O00016095,U007827,26/08/2024 08:10,cancelled,51980
O00016096,U005701,11/01/2024 14:04,completed,102550
O00016097,U008545,07/05/2025 09:16,returned,18630
O00016098,U008104,06/04/2024 11:36,cancelled,29300
O00016099,U001040,27/11/2024 19:45,processing,24000
O00016100,U001919,27/08/2024 02:15,returned,14970
O00016101,U003993,19/08/2025 12:03,completed,99890
O00016102,U006560,28/04/2024 10:40,shipped,54900
O00016103,U008363,24/08/2025 21:20,shipped,16500
O00016104,U001054,08/08/2025 23:00,completed,54500
O00016105,U001067,16/05/2025 04:52,completed,7520
O00016106,U002090,23/01/2024 05:20,completed,22280
O00016107,U004804,18/03/2025 19:42,returned,92990
O00016108,U004253,18/10/2025 19:32,processing,39830
O00016109,U006794,15/10/2024 02:33,cancelled,13470
O00016110,U006637,28/07/2025 20:23,cancelled,49500
O00016111,U003589,07/07/2024 09:42,returned,136470
O00016112,U007312,03/08/2024 17:27,completed,4080
O00016113,U007190,15/09/2025 04:11,processing,52250
O00016114,U008006,08/08/2025 21:36,shipped,108500
O00016115,U003866,04/10/2025 07:28,returned,45430
O00016116,U006887,06/12/2024 11:04,cancelled,43740
O00016117,U008280,25/03/2025 06:52,shipped,12500
O00016118,U004284,08/03/2024 21:48,completed,11250
O00016119,U005391,01/08/2025 05:41,cancelled,21400
O00016120,U009055,09/02/2024 18:23,completed,17500
O00016121,U003708,13/03/2024 02:08,shipped,28500
O00016122,U002499,01/06/2025 15:41,shipped,120080
O00016123,U007491,15/11/2024 01:32,processing,37950
O00016124,U004459,09/02/2024 05:56,returned,55076
O00016125,U005577,04/02/2024 20:26,processing,38500
O00016126,U002382,08/09/2025 04:32,completed,40400
O00016127,U005141,10/01/2024 01:53,completed,17200
O00016128,U004042,16/01/2025 18:09,completed,24950
O00016129,U007553,06/11/2025 02:32,completed,54250
O00016130,U007866,21/11/2024 15:32,completed,24050
O00016131,U000171,19/04/2024 22:36,cancelled,1750
O00016132,U001248,19/08/2024 07:35,cancelled,13500
O00016133,U000507,31/12/2024 14:02,cancelled,54010
O00016134,U008032,05/03/2024 17:28,completed,53850
O00016135,U005588,08/12/2024 20:47,completed,78656
O00016136,U009821,02/09/2024 13:40,shipped,59260
O00016137,U002928,12/01/2025 00:11,shipped,209930
O00016138,U000357,26/05/2025 17:51,processing,25000
O00016139,U008266,08/09/2025 03:31,shipped,8310
O00016140,U003825,13/12/2024 03:10,returned,78700
O00016141,U003546,23/02/2024 12:41,returned,68320
O00016142,U007289,31/07/2024 00:12,shipped,17430
O00016143,U000738,05/03/2024 18:11,shipped,152080
O00016144,U009563,09/02/2024 14:07,cancelled,94750
O00016145,U005552,11/03/2024 22:01,cancelled,46410
O00016146,U001296,02/09/2024 05:33,cancelled,73500
O00016147,U000202,14/07/2024 07:44,processing,74200
O00016148,U001203,23/02/2024 07:57,cancelled,26050
O00016149,U002288,15/01/2025 08:12,shipped,11700
O00016150,U008242,01/08/2024 19:43,processing,13200
O00016151,U004606,16/07/2024 10:02,returned,46500
O00016152,U007876,17/02/2025 18:32,completed,152160
O00016153,U004080,26/05/2025 05:33,returned,81210
O00016154,U006214,20/02/2024 07:13,cancelled,23000
O00016155,U005466,18/09/2025 04:20,returned,8700
O00016156,U003619,01/10/2025 05:04,returned,80700
O00016157,U008916,24/03/2024 03:14,shipped,51450
O00016158,U001171,12/11/2025 16:21,cancelled,41970
O00016159,U001125,18/11/2024 16:16,cancelled,55750
O00016160,U008110,27/03/2025 11:21,processing,138540
O00016161,U007896,02/04/2024 16:15,completed,11940
O00016162,U002926,29/07/2024 04:38,shipped,127140
O00016163,U004785,04/11/2025 05:44,returned,123480
O00016164,U005087,18/04/2024 10:37,processing,106180
O00016165,U008863,21/05/2025 18:10,completed,8400
O00016166,U006903,20/08/2025 05:09,returned,750
O00016167,U008356,20/02/2025 14:07,cancelled,25650
O00016168,U000778,28/02/2025 10:14,processing,18000
O00016169,U004684,05/10/2024 05:28,processing,41940
O00016170,U000336,16/10/2024 07:09,completed,83970
O00016171,U001066,29/07/2025 13:13,returned,36520
O00016172,U008447,25/03/2025 05:16,processing,9450
O00016173,U008278,19/01/2025 07:49,returned,40310
O00016174,U006122,19/10/2024 11:09,completed,99560
O00016175,U007776,15/02/2024 00:55,processing,27200
O00016176,U005165,10/12/2024 13:32,returned,17450
O00016177,U001082,01/07/2024 01:43,cancelled,33340
O00016178,U003080,12/09/2025 21:02,processing,9000
O00016179,U007062,12/05/2025 10:31,completed,70110
O00016180,U006454,10/01/2024 21:18,shipped,77590
O00016181,U009910,28/09/2025 10:34,processing,55930
O00016182,U005151,25/01/2024 00:03,cancelled,13080
O00016183,U000578,03/04/2024 09:35,shipped,16450
O00016184,U006672,28/03/2024 03:40,cancelled,41930
O00016185,U009065,11/02/2024 05:47,returned,800
O00016186,U009337,29/09/2024 16:40,shipped,71600
O00016187,U007637,29/12/2024 06:42,shipped,59730
O00016188,U007057,11/11/2025 11:04,cancelled,28260
O00016189,U009660,15/03/2024 09:28,completed,1950
O00016190,U002538,04/05/2024 10:31,completed,174070
O00016191,U009695,05/04/2025 14:43,processing,14950
O00016192,U004759,22/07/2024 06:34,shipped,75910
O00016193,U000043,10/01/2025 22:25,cancelled,28500
O00016194,U004583,28/10/2024 02:57,shipped,105440
O00016195,U004744,16/10/2025 08:06,returned,68460
O00016196,U000396,09/06/2025 12:59,completed,4500
O00016197,U003314,17/07/2025 09:01,completed,177130
O00016198,U002459,02/04/2025 03:59,returned,84350
O00016199,U003194,17/07/2025 11:03,processing,19800
O00016200,U008580,01/01/2025 23:10,completed,1350
O00016201,U001107,11/03/2024 01:28,returned,38270
O00016202,U008230,13/05/2024 03:11,shipped,12600
O00016203,U000568,29/05/2024 21:35,processing,8150
O00016204,U001898,17/06/2024 07:42,processing,12200
O00016205,U006298,05/08/2025 07:45,completed,12400
O00016206,U006704,07/04/2025 13:23,returned,20400
O00016207,U006897,26/05/2025 09:38,returned,11530
O00016208,U005641,30/04/2024 22:00,returned,29680
O00016209,U009179,18/09/2025 08:09,completed,143700
O00016210,U006782,18/03/2024 09:11,processing,36080
O00016211,U004531,24/02/2025 09:38,returned,65560
O00016212,U007216,19/07/2025 09:30,processing,42170
O00016213,U004769,30/03/2024 22:42,returned,57290
O00016214,U002914,09/01/2024 18:59,returned,12000
O00016215,U001279,06/12/2024 07:32,cancelled,28140
O00016216,U005733,04/03/2024 00:06,processing,147930
O00016217,U009097,05/11/2024 12:18,shipped,17430
O00016218,U003474,02/01/2025 02:41,returned,36400
O00016219,U000117,15/05/2024 11:38,cancelled,83510
O00016220,U003612,12/10/2025 12:51,returned,28750
O00016221,U008618,20/03/2024 05:06,cancelled,31220
O00016222,U009781,13/02/2024 06:12,cancelled,43770
O00016223,U007881,28/08/2025 13:03,completed,27910
O00016224,U002502,06/04/2024 14:23,shipped,27050
O00016225,U008655,29/01/2024 03:08,cancelled,43800
O00016226,U000795,14/03/2025 09:23,cancelled,23450
O00016227,U001354,29/01/2025 18:45,processing,8400
O00016228,U005458,18/06/2025 13:44,returned,14710
O00016229,U001920,25/01/2025 03:41,cancelled,56960
O00016230,U008504,12/03/2025 20:02,returned,11450
O00016231,U005931,01/11/2024 15:54,processing,9750
O00016232,U000730,07/01/2024 06:30,shipped,41930
O00016233,U004548,23/01/2024 09:13,cancelled,12500
O00016234,U008038,11/08/2025 15:40,processing,13300
O00016235,U006945,30/05/2024 14:40,processing,37400
O00016236,U002841,18/10/2025 13:52,completed,58350
O00016237,U008584,02/04/2025 21:10,cancelled,19200
O00016238,U002823,02/07/2025 05:12,completed,33000
O00016239,U000042,06/04/2025 00:34,cancelled,5970
O00016240,U009661,04/09/2025 14:27,processing,161180
O00016241,U004370,08/06/2024 07:18,completed,42772
O00016242,U006735,21/04/2025 20:08,shipped,36600
O00016243,U004464,18/06/2025 23:01,cancelled,42500
O00016244,U006592,24/01/2025 00:20,shipped,41800
O00016245,U006261,03/11/2025 21:55,returned,67580
O00016246,U003919,29/08/2024 15:52,completed,51855
O00016247,U003307,07/02/2025 16:43,cancelled,21630
O00016248,U006837,14/01/2025 21:01,returned,9500
O00016249,U009215,04/11/2024 00:49,cancelled,14280
O00016250,U009268,08/09/2025 17:38,completed,3000
O00016251,U003459,06/12/2024 16:00,returned,24950
O00016252,U007329,22/03/2024 05:21,returned,84080
O00016253,U002530,14/03/2025 18:50,shipped,39370
O00016254,U003957,21/03/2025 08:08,processing,68560
O00016255,U001513,21/03/2024 01:56,completed,14110
O00016256,U008468,25/04/2025 19:44,cancelled,160630
O00016257,U001337,13/07/2025 17:31,completed,25500
O00016258,U000537,20/06/2024 15:39,returned,41350
O00016259,U008705,14/09/2025 14:28,returned,43960
O00016260,U005509,03/05/2025 16:33,shipped,55480
O00016261,U001553,16/04/2024 13:51,cancelled,88390
O00016262,U006519,08/11/2024 16:22,returned,14480
O00016263,U005507,24/11/2024 01:05,cancelled,12800
O00016264,U002432,24/05/2025 13:23,completed,400
O00016265,U002667,01/10/2024 05:32,cancelled,55440
O00016266,U004407,03/05/2025 19:39,completed,20250
O00016267,U007514,25/12/2024 01:50,cancelled,13950
O00016268,U001064,12/09/2025 15:31,returned,6300
O00016269,U005446,10/05/2024 06:35,completed,14340
O00016270,U001102,09/11/2025 10:11,cancelled,1500
O00016271,U005806,07/07/2024 23:43,completed,64420
O00016272,U004508,06/06/2024 21:12,completed,17200
O00016273,U000137,14/10/2025 21:04,completed,53250
O00016274,U003820,29/04/2025 09:18,completed,33843
O00016275,U000295,05/11/2025 07:39,cancelled,16500
O00016276,U006783,15/05/2025 20:53,completed,40880
O00016277,U001813,08/04/2025 22:42,returned,32850
O00016278,U008870,18/02/2025 10:25,shipped,140630
O00016279,U009715,23/10/2025 06:43,returned,76000
O00016280,U009566,20/02/2025 16:59,returned,5670
O00016281,U009171,04/06/2024 11:00,cancelled,122260
O00016282,U002947,25/05/2024 16:10,completed,1950
O00016283,U004120,13/08/2025 22:06,returned,31500
O00016284,U006258,04/05/2025 02:48,cancelled,15000
O00016285,U000263,02/01/2024 12:06,shipped,92340
O00016286,U008246,11/07/2024 22:01,shipped,50770
O00016287,U005606,03/06/2024 05:29,processing,48792
O00016288,U001606,27/01/2025 10:18,completed,9160
O00016289,U008434,01/10/2024 06:18,returned,134450
O00016290,U004567,15/08/2024 07:36,returned,24750
O00016291,U006009,05/07/2024 06:20,processing,5970
O00016292,U005877,09/01/2024 23:36,cancelled,6600
O00016293,U004234,11/10/2025 15:20,cancelled,42910
O00016294,U003752,20/10/2024 21:44,shipped,600
O00016295,U000890,14/09/2025 20:05,shipped,51456
O00016296,U003243,16/02/2024 18:25,completed,47290
O00016297,U003262,07/05/2025 02:22,cancelled,1890
O00016298,U001550,13/09/2025 08:05,shipped,20970
O00016299,U007043,26/06/2025 13:27,completed,86700
O00016300,U007260,12/10/2024 11:19,returned,400
O00016301,U004858,25/09/2024 17:14,processing,93290
O00016302,U004380,18/05/2025 12:58,shipped,24700
O00016303,U001620,02/07/2024 12:00,shipped,32200
O00016304,U008214,26/05/2025 21:22,processing,104100
O00016305,U005599,06/05/2024 05:39,shipped,11940
O00016306,U002778,30/08/2024 00:19,processing,1140
O00016307,U005199,30/11/2024 03:04,processing,20800
O00016308,U007278,07/06/2024 16:14,processing,21750
O00016309,U004066,15/02/2024 09:10,shipped,13300
O00016310,U005271,18/02/2025 04:19,cancelled,18830
O00016311,U007019,10/11/2025 15:09,returned,57000
O00016312,U004950,15/10/2024 03:24,shipped,15960
O00016313,U000499,03/03/2025 17:54,processing,4500
O00016314,U008422,22/01/2025 18:49,shipped,10470
O00016315,U005662,08/06/2025 07:36,returned,8700
O00016316,U002913,20/04/2025 14:33,completed,93750
O00016317,U003273,27/03/2025 00:57,completed,18520
O00016318,U008498,04/07/2025 15:50,cancelled,93600
O00016319,U008015,19/05/2025 00:50,returned,45840
O00016320,U008786,20/11/2024 03:53,completed,101740
O00016321,U000379,22/09/2024 11:02,shipped,23040
O00016322,U001621,24/04/2025 20:51,shipped,91240
O00016323,U009059,12/07/2025 07:52,returned,181990
O00016324,U000518,04/04/2024 02:45,processing,46250
O00016325,U004466,11/04/2024 17:22,processing,79500
O00016326,U007961,11/08/2025 22:17,shipped,74900
O00016327,U004359,13/08/2025 20:02,shipped,13950
O00016328,U002646,07/06/2024 23:10,cancelled,173530
O00016329,U003125,12/06/2025 05:36,shipped,52160
O00016330,U005160,21/11/2024 23:29,shipped,4700
O00016331,U007949,18/04/2024 02:18,cancelled,64620
O00016332,U007597,26/10/2024 21:41,cancelled,18190
O00016333,U003779,26/02/2024 03:13,processing,68660
O00016334,U000282,09/02/2025 11:11,shipped,43930
O00016335,U002787,06/09/2024 05:36,processing,34004
O00016336,U003086,05/11/2024 22:55,completed,15820
O00016337,U002115,25/07/2024 08:31,completed,138942
O00016338,U009807,12/08/2024 01:56,shipped,23970
O00016339,U009972,27/01/2025 12:59,completed,5400
O00016340,U006477,10/01/2024 16:03,completed,81610
O00016341,U009763,08/04/2024 00:15,processing,23970
O00016342,U005707,05/07/2024 08:22,returned,166760
O00016343,U009406,21/05/2024 09:34,shipped,72000
O00016344,U006823,28/04/2024 01:50,returned,119940
O00016345,U003392,28/08/2025 23:36,completed,98040
O00016346,U008365,29/05/2024 14:08,returned,78100
O00016347,U003665,11/06/2024 06:47,cancelled,2970
O00016348,U007498,05/06/2025 09:23,cancelled,17700
O00016349,U005383,13/06/2025 11:04,completed,8000
O00016350,U002988,04/04/2024 14:51,completed,145440
O00016351,U000927,23/06/2025 14:41,completed,33000
O00016352,U007665,14/04/2025 19:42,cancelled,7000
O00016353,U003122,09/03/2025 08:00,shipped,89340
O00016354,U000024,03/07/2024 12:34,completed,16400
O00016355,U000121,25/10/2025 11:53,returned,21900
O00016356,U004761,27/03/2024 15:32,cancelled,45250
O00016357,U005173,05/09/2025 13:22,cancelled,64117
O00016358,U007553,22/03/2025 15:13,returned,78440
O00016359,U005323,08/08/2024 21:45,processing,32420
O00016360,U007797,30/10/2025 09:11,cancelled,43000
O00016361,U009535,06/05/2024 00:42,cancelled,3700
O00016362,U005627,13/11/2024 12:31,cancelled,35550
O00016363,U009975,05/07/2024 19:38,cancelled,50200
O00016364,U001023,09/03/2025 18:20,processing,24000
O00016365,U007475,07/03/2024 05:19,completed,70730
O00016366,U005076,30/06/2025 20:26,returned,7500
O00016367,U003032,15/03/2024 18:32,cancelled,10000
O00016368,U008805,24/08/2025 03:02,cancelled,41500
O00016369,U008053,12/07/2025 07:38,completed,38500
O00016370,U007749,18/02/2024 21:28,shipped,41910
O00016371,U006793,07/06/2024 16:17,completed,4350
