unnamed: 0,product_id,rating,ProductName,Brand,price,image_url,Category,subcategory,perfil_texto
1816,P001817,2.91,"Peppery Szechuan Chilli Soyabean Tempeh Cubes - Vegan, Rich In Protein, Iron, Vit B12, Non-GMO",Hello Tempayy,165.0,https://www.bigbasket.com/media/uploads/p/l/40210468_4-hello-tempayy-peppery-szechuan-chilli-soyabean-tempeh-cubes-rich-in-vitamin-iron-gluten-free.jpg,"Bakery, Cakes & Dairy","Paneer, Tofu & Cream","hello tempayy bakery, cakes & dairy paneer, tofu & cream peppery szechuan chilli soyabean tempeh cubes - vegan, rich in protein, iron, vit b12, non-gmo"
1817,P001818,4.11,Icon Eau De Parfum,Police,3600.0,https://www.bigbasket.com/media/uploads/p/l/40139415_9-police-icon-eau-de-parfum.jpg,Beauty & Hygiene,Eau De Parfum,police beauty & hygiene eau de parfum icon eau de parfum
1818,P001819,2.73,Intense Gel Kajal - SB-EK-14,Swiss Beauty,349.0,https://www.bigbasket.com/media/uploads/p/l/40219819_1-swiss-beauty-intense-gel-kajal-sb-ek-14.jpg,Beauty & Hygiene,Eyes,swiss beauty beauty & hygiene eyes intense gel kajal - sb-ek-14
1819,P001820,3.49,"Creme - 9 To 5, Naturale, Day, SPF 20",Lakme,375.0,https://www.bigbasket.com/media/uploads/p/l/40128411_1-lakme-creme-9-to-5-naturale-day-spf-20.jpg,Beauty & Hygiene,Face Care,"lakme beauty & hygiene face care creme - 9 to 5, naturale, day, spf 20"
1820,P001821,4.32,"Beard Growth Oil For Men - Nourishing,With 8 Oils, Reactivates Follicles",Ustraa,399.0,https://www.bigbasket.com/media/uploads/p/l/40148738_4-ustraa-beard-growth-oil-for-men-nourishingwith-8-oils-reactivates-follicles.jpg,Beauty & Hygiene,Moustache & Beard Care,"ustraa beauty & hygiene moustache & beard care beard growth oil for men - nourishing,with 8 oils, reactivates follicles"
1821,P001822,3.57,"Women Deodorant Roll On - Protect & Care, Non-Irritating & 48h Protection",Nivea,199.0,https://www.bigbasket.com/media/uploads/p/l/40079580_8-nivea-women-deodorant-roll-on-protect-care-non-irritating-48h-protection.jpg,Beauty & Hygiene,Women's Deodorants,"nivea beauty & hygiene women's deodorants women deodorant roll on - protect & care, non-irritating & 48h protection"
1822,P001823,2.59,Garcinia+ Slimming Capsules - Aids Weight Loss,Kapiva,499.0,https://www.bigbasket.com/media/uploads/p/l/40131647_3-kapiva-garcinia-sliling-capsules-aids-weight-loss.jpg,Beauty & Hygiene,Ayurveda,kapiva beauty & hygiene ayurveda garcinia+ slimming capsules - aids weight loss
1823,P001824,3.48,"BBQ Pepper Exotic Whole Chicken Wings With Skin - Fresh & Juicy, Marinated, Ready To Cook",Fresho,294.0,https://www.bigbasket.com/media/uploads/p/l/40240476_4-fresho-bbq-pepper-exotic-whole-chicken-wings-with-skin-fresh-juicy-marinated-ready-to-cook.jpg,"Eggs, Meat & Fish",Marinated Meat,"fresho eggs, meat & fish marinated meat bbq pepper exotic whole chicken wings with skin - fresh & juicy, marinated, ready to cook"
1824,P001825,4.12,"Mutton Goatkid - Boneless, Perfect For Curries, 16 To 20 pcs",Fresho,1528.0,https://www.bigbasket.com/media/uploads/p/l/40227652_1-fresho-mutton-goatkid-boneless-perfect-for-curries.jpg,"Eggs, Meat & Fish",Fresh Mutton,"fresho eggs, meat & fish fresh mutton mutton goatkid - boneless, perfect for curries, 16 to 20 pcs"
1825,P001826,4.34,"Mutton Goatkid - Boneless, Perfect For Curries, 8 To 10 pcs",Fresho,791.0,https://www.bigbasket.com/media/uploads/p/l/40227653_1-fresho-mutton-goatkid-boneless-perfect-for-curries.jpg,"Eggs, Meat & Fish",Fresh Mutton,"fresho eggs, meat & fish fresh mutton mutton goatkid - boneless, perfect for curries, 8 to 10 pcs"
1826,P001827,2.91,"Mutton Goatkid - Boneless, Tender & Juicy",Fresho,2919.0,https://www.bigbasket.com/media/uploads/p/l/40227654_1-fresho-mutton-goatkid-boneless-tender-juicy.jpg,"Eggs, Meat & Fish",Fresh Mutton,"fresho eggs, meat & fish fresh mutton mutton goatkid - boneless, tender & juicy"
1827,P001828,3.05,Hyperstay Liquid Matte,Blue Heaven,125.0,https://www.bigbasket.com/media/uploads/p/l/40188499_6-blue-heaven-hyperstay-liquid-matte.jpg,Beauty & Hygiene,Lips,blue heaven beauty & hygiene lips hyperstay liquid matte
1828,P001829,3.88,Deo - Frost,Engage,210.0,https://www.bigbasket.com/media/uploads/p/l/40007360_2-engage-deo-frost.jpg,Beauty & Hygiene,Men's Deodorants,engage beauty & hygiene men's deodorants deo - frost
1829,P001830,3.02,Man Deo - Frost,Engage,420.0,https://www.bigbasket.com/media/uploads/p/l/1213545_1-engage-man-deo-frost.jpg,Beauty & Hygiene,Men's Deodorants,engage beauty & hygiene men's deodorants man deo - frost
1830,P001831,3.69,Kolkata/Bengali Chara Pona Fish - Whole Cleaned,Fresho,207.0,https://www.bigbasket.com/media/uploads/p/l/40087285_2-fresho-chara-pona.jpg,"Eggs, Meat & Fish",Fresh Water Fish,"fresho eggs, meat & fish fresh water fish kolkata/bengali chara pona fish - whole cleaned"
1831,P001832,4.16,Kolkata/Bengali Chara Pona - Whole Cleaned,Fresho,778.0,https://www.bigbasket.com/media/uploads/p/l/40087287_2-fresho-chara-pona.jpg,"Eggs, Meat & Fish",Fresh Water Fish,"fresho eggs, meat & fish fresh water fish kolkata/bengali chara pona - whole cleaned"
1832,P001833,4.0,Cold Pressed Castor Oil 225 ml + Onion Herbal Hair Growth Oil 220 ml,Soulflower,1000.0,https://www.bigbasket.com/media/uploads/p/l/1220818_1-soulflower-cold-pressed-castor-oil-225-ml-onion-herbal-hair-growth-oil-220-ml.jpg,Beauty & Hygiene,Aromatherapy,soulflower beauty & hygiene aromatherapy cold pressed castor oil 225 ml + onion herbal hair growth oil 220 ml
1833,P001834,3.56,"Mutton Goat Kid - Biryani Pieces, Tender & Juicy, 10 To 13 pcs",Fresho,763.0,https://www.bigbasket.com/media/uploads/p/l/40227649_1-fresho-mutton-goatkid-biryani-pieces-tender-juicy.jpg,"Eggs, Meat & Fish",Fresh Mutton,"fresho eggs, meat & fish fresh mutton mutton goat kid - biryani pieces, tender & juicy, 10 to 13 pcs"
1834,P001835,4.07,"Mutton Goat Kid - Biryani Pieces, Juicy & Tender, 5 To 7 pcs",Fresho,429.0,https://www.bigbasket.com/media/uploads/p/l/40227650_1-fresho-mutton-goatkid-biryani-pieces-juicy-tender.jpg,"Eggs, Meat & Fish",Fresh Mutton,"fresho eggs, meat & fish fresh mutton mutton goat kid - biryani pieces, juicy & tender, 5 to 7 pcs"
1835,P001836,4.1,"Mutton Goat Kid - Biryani Pieces, Tender & Juicy, 20 To 25 pcs",Fresho,1458.0,https://www.bigbasket.com/media/uploads/p/l/40227651_1-fresho-mutton-goatkid-biryani-pieces-tender-juicy.jpg,"Eggs, Meat & Fish",Fresh Mutton,"fresho eggs, meat & fish fresh mutton mutton goat kid - biryani pieces, tender & juicy, 20 to 25 pcs"
1836,P001837,3.13,"Cold Pressed Castor Oil, 225 ml + Onion Herbal Hair Growth Oil, 220 ml",Soulflower,1000.0,https://www.bigbasket.com/media/uploads/p/l/1221020_1-soulflower-cold-pressed-castor-oil-225-ml-onion-herbal-hair-growth-oil-220-ml.jpg,Beauty & Hygiene,Aromatherapy,"soulflower beauty & hygiene aromatherapy cold pressed castor oil, 225 ml + onion herbal hair growth oil, 220 ml"
1837,P001838,3.02,Scent - Intensio For Men,Fogg ,650.0,https://www.bigbasket.com/media/uploads/p/l/40046725_2-fogg-scent-intensio-for-men.jpg,Beauty & Hygiene,Perfume,fogg  beauty & hygiene perfume scent - intensio for men
1838,P001839,4.13,"Plastic Bucket - For Bathing/Cleaning, With Handle, Frosty Pink",Princeware,120.0,https://www.bigbasket.com/media/uploads/p/l/40135051_4-princeware-plastic-bucket-for-bathingcleaning-with-handle-frosty-pink.jpg,Cleaning & Household,Buckets & Mugs,"princeware cleaning & household buckets & mugs plastic bucket - for bathing/cleaning, with handle, frosty pink"
1839,P001840,3.21,Ultra Gold AA Battery,VictorPro,150.0,https://www.bigbasket.com/media/uploads/p/l/40199537_2-victor-gold-power-battery-aa.jpg,"Kitchen, Garden & Pets",Battery & Electrical,"victorpro kitchen, garden & pets battery & electrical ultra gold aa battery"
1840,P001841,3.05,"Malt - Parfum For Men, Strong, Smooth & Long Lasting Frangrance, Limited Edition",Ustraa,1499.0,https://www.bigbasket.com/media/uploads/p/l/40237521_1-ustraa-malt-parfum-for-men-strong-smooth-long-lasting-frangrance-limited-edition.jpg,Beauty & Hygiene,Perfume,"ustraa beauty & hygiene perfume malt - parfum for men, strong, smooth & long lasting frangrance, limited edition"
1841,P001842,4.12,Fragrance Body Spray - Cool Blue,Park avenue,720.0,https://www.bigbasket.com/media/uploads/p/l/1220330_1-park-avenue-fragrance-body-spray-cool-blue.jpg,Beauty & Hygiene,Men's Deodorants,park avenue beauty & hygiene men's deodorants fragrance body spray - cool blue
1842,P001843,4.37,Lit Liquid Matte Lipstick - Rbomb,MyGlamm,395.0,https://www.bigbasket.com/media/uploads/p/l/40192335_2-myglal-lit-liquid-matte-lipstick-rbomb.jpg,Beauty & Hygiene,Lips,myglamm beauty & hygiene lips lit liquid matte lipstick - rbomb
1843,P001844,2.99,"Vitamin A,C & E Cold Cream - Deep Nourishing, For Moisturised Skin",Charmis,299.0,https://www.bigbasket.com/media/uploads/p/l/40229422_2-charmis-vitamin-ac-e-cold-cream-deep-nourishing-for-moisturised-skin.jpg,Beauty & Hygiene,Face Care,"charmis beauty & hygiene face care vitamin a,c & e cold cream - deep nourishing, for moisturised skin"
1844,P001845,4.7,Hypergel Nailpaint,Blue Heaven,95.0,https://www.bigbasket.com/media/uploads/p/l/40204373_3-blue-heaven-hypergel-nail-paint.jpg,Beauty & Hygiene,Nails,blue heaven beauty & hygiene nails hypergel nailpaint
1845,P001846,3.45,"Lavender Essential Oil + Peppermint Essential Oil, each of 15 ml",Soulflower,900.0,https://www.bigbasket.com/media/uploads/p/l/1220994_1-soulflower-lavender-essential-oil-peppermint-essential-oil-each-of-15-ml.jpg,Beauty & Hygiene,Aromatherapy,"soulflower beauty & hygiene aromatherapy lavender essential oil + peppermint essential oil, each of 15 ml"
1846,P001847,4.09,De-Stress Scalp Massager - Improves Blood Circulation,MCaffeine ,449.0,https://www.bigbasket.com/media/uploads/p/l/40243306_1-mcaffeine-de-stress-scalp-massager-improves-blood-circulation.jpg,Beauty & Hygiene,Tools & Accessories,mcaffeine  beauty & hygiene tools & accessories de-stress scalp massager - improves blood circulation
1847,P001848,4.7,Lavender Essential Oil 15 ml + Peppermint Essential Oil 15 ml,Soulflower,900.0,https://www.bigbasket.com/media/uploads/p/l/1220797_1-soulflower-lavender-essential-oil-15-ml-peppermint-essential-oil-15-ml.jpg,Beauty & Hygiene,Aromatherapy,soulflower beauty & hygiene aromatherapy lavender essential oil 15 ml + peppermint essential oil 15 ml
1848,P001849,4.5,"Mascara - Black, Herbal & Waterproof, Provides Length & Volume",Eyetex Dazller,60.0,https://www.bigbasket.com/media/uploads/p/l/40230085_2-eyetex-dazller-mascara-black-herbal-waterproof-provides-length-volume.jpg,Beauty & Hygiene,Eyes,"eyetex dazller beauty & hygiene eyes mascara - black, herbal & waterproof, provides length & volume"
1849,P001850,3.7,"HMC-30 Shampoo Comb - Large, Red",Vega,260.0,https://www.bigbasket.com/media/uploads/p/l/40003337_1-vega-shampoo-comb-large-hmc-30.jpg,Beauty & Hygiene,Tools & Accessories,"vega beauty & hygiene tools & accessories hmc-30 shampoo comb - large, red"
1850,P001851,3.77,Scent Eau De Parfum for Women - Beautiful Secret,Fogg ,650.0,https://www.bigbasket.com/media/uploads/p/l/40046729_2-fogg-scent-beautiful-secret-for-women.jpg,Beauty & Hygiene,Perfume,fogg  beauty & hygiene perfume scent eau de parfum for women - beautiful secret
1851,P001852,4.29,Vitamin C Face Serum - Skin Brightening,Beardo,550.0,https://www.bigbasket.com/media/uploads/p/l/40225201_1-beardo-vitamin-c-face-serum-skin-brightening.jpg,Beauty & Hygiene,Face & Body,beardo beauty & hygiene face & body vitamin c face serum - skin brightening
1852,P001853,3.22,Magicolor Lipstick - Fire Me Up,Biotique Natural Makeup,125.0,https://www.bigbasket.com/media/uploads/p/l/40192572_1-biotique-natural-makeup-magicolor-lipstick-fire-me-up.jpg,Beauty & Hygiene,Lips,biotique natural makeup beauty & hygiene lips magicolor lipstick - fire me up
1853,P001854,2.51,"Kolkata/Bengali Bata Fish - Whole, Uncleaned",Fresho,277.0,https://www.bigbasket.com/media/uploads/p/l/40248647_2-fresho-bata-fish-whole-uncleaned-fresh-high-quality.jpg,"Eggs, Meat & Fish",Fresh Water Fish,"fresho eggs, meat & fish fresh water fish kolkata/bengali bata fish - whole, uncleaned"
1854,P001855,3.16,"Ayurvedic Hair Therapy Oil - Controlling Dandruff & Revitalizing The Hair, Ayurvedic Medicine",Keratone,200.0,https://www.bigbasket.com/media/uploads/p/l/40175849_1-keratone-oil-ayurvedic-hair-therapy.jpg,Beauty & Hygiene,Hair Oil & Serum,"keratone beauty & hygiene hair oil & serum ayurvedic hair therapy oil - controlling dandruff & revitalizing the hair, ayurvedic medicine"
1855,P001856,4.46,"Mutton Paya/Leg - Cleaned, For Curry & Soup",Fresho,1584.0,https://www.bigbasket.com/media/uploads/p/l/40227682_1-fresho-mutton-payaleg-cleaned-for-curry-soup.jpg,"Eggs, Meat & Fish",Fresh Mutton,"fresho eggs, meat & fish fresh mutton mutton paya/leg - cleaned, for curry & soup"
1856,P001857,3.23,"Mutton Paya/ Legs - Cleaned, For Curry & Soup",Fresho,2363.0,https://www.bigbasket.com/media/uploads/p/l/40227683_1-fresho-mutton-paya-legs-cleaned-for-curry-soup.jpg,"Eggs, Meat & Fish",Fresh Mutton,"fresho eggs, meat & fish fresh mutton mutton paya/ legs - cleaned, for curry & soup"
1857,P001858,4.3,"Hair Growth Vitalizer - Hair Loss Defence & Complete Care, For Men",Ustraa,1398.0,https://www.bigbasket.com/media/uploads/p/l/1215058_4-ustraa-hair-growth-vitalizer-hair-loss-defence-complete-care-for-men.jpg,Beauty & Hygiene,Hair Care & Styling,"ustraa beauty & hygiene hair care & styling hair growth vitalizer - hair loss defence & complete care, for men"
1858,P001859,4.55,"Hair Growth Vitalizer - Complete Hair Care & Hair Loss Defence, For Men",Ustraa,699.0,https://www.bigbasket.com/media/uploads/p/l/40148748_3-ustraa-hair-growth-vitalizer-complete-hair-care-hair-loss-defence-for-men.jpg,Beauty & Hygiene,Hair Care & Styling,"ustraa beauty & hygiene hair care & styling hair growth vitalizer - complete hair care & hair loss defence, for men"
1859,P001860,3.46,Safe Sun Daily Multi-Function Sun Block PA+++ - SPF 70,Lotus Herbals,680.0,https://www.bigbasket.com/media/uploads/p/l/40007450_2-lotus-herbals-safe-sun-daily-multi-function-sun-block-pa-spf-70.jpg,Beauty & Hygiene,Face Care,lotus herbals beauty & hygiene face care safe sun daily multi-function sun block pa+++ - spf 70
1860,P001861,3.54,Classic Eau De Toilette,David Beckham,3050.0,https://www.bigbasket.com/media/uploads/p/l/40139271_7-david-beckham-classic-eau-de-toilette.jpg,Beauty & Hygiene,Eau De Toilette,david beckham beauty & hygiene eau de toilette classic eau de toilette
1861,P001862,4.68,2 In 1 Foot File -  Callus Remover & Pedicure Filer For Feet,Gubb,275.0,https://www.bigbasket.com/media/uploads/p/l/40229182_1-gubb-2-in-1-foot-file-callus-remover-pedicure-filer-for-feet.jpg,Beauty & Hygiene,Nails,gubb beauty & hygiene nails 2 in 1 foot file -  callus remover & pedicure filer for feet
1862,P001863,3.35,"Daily Nutrition Shake - Vegan, Rich In Calcium, Dairy Free, Chocolate Almond",STRIVE,120.0,https://www.bigbasket.com/media/uploads/p/l/40225121_1-strive-daily-nutrition-shake-vegan-rich-in-calcium-dairy-free-chocolate-almond.jpg,Beauty & Hygiene,Supplements & Proteins,"strive beauty & hygiene supplements & proteins daily nutrition shake - vegan, rich in calcium, dairy free, chocolate almond"
1863,P001864,3.63,Ultimate Hold Styling Hair Gel,Set Wet,200.0,https://www.bigbasket.com/media/uploads/p/l/40062489_5-set-wet-ultimate-hold-styling-hair-gel.jpg,Beauty & Hygiene,Hair Care & Styling,set wet beauty & hygiene hair care & styling ultimate hold styling hair gel
1864,P001865,3.49,Embassy Dustbin -  Blue,Polyset,139.0,https://www.bigbasket.com/media/uploads/p/l/40228400_1-polyset-embassy-dustbin-blue.jpg,Cleaning & Household,Dustbins,polyset cleaning & household dustbins embassy dustbin -  blue
1865,P001866,2.78,"Aloe Vera Juice, 500 ml + Giloy Tulsi Juice, 500 ml",IndiSecrets,378.0,https://www.bigbasket.com/media/uploads/p/l/1216062_2-indisecrets-aloe-vera-juice-500-ml-giloy-tulsi-juice-500-ml.jpg,Beauty & Hygiene,Ayurveda,"indisecrets beauty & hygiene ayurveda aloe vera juice, 500 ml + giloy tulsi juice, 500 ml"
1866,P001867,3.96,Skin Fruits Fruit Moisturizing Skin Cream,Joy,330.0,https://www.bigbasket.com/media/uploads/p/l/1214357_1-joy-skin-fruits-fruit-moisturizing-skin-cream.jpg,Beauty & Hygiene,Body Care,joy beauty & hygiene body care skin fruits fruit moisturizing skin cream
1867,P001868,4.4,"Skin Fruits Moisturizing Skin Cream - With Jojoba & Almond Oils, Active Fruit Boosters",Joy,165.0,https://www.bigbasket.com/media/uploads/p/l/40157239_2-joy-skin-fruits-fruit-moisturizing-skin-cream.jpg,Beauty & Hygiene,Body Care,"joy beauty & hygiene body care skin fruits moisturizing skin cream - with jojoba & almond oils, active fruit boosters"
1868,P001869,4.33,Assorted Fish Range,Fresho,1348.0,https://www.bigbasket.com/media/uploads/p/l/1216021_1-fresho-assorted-fish-range.jpg,"Eggs, Meat & Fish",Marinated Meat,"fresho eggs, meat & fish marinated meat assorted fish range"
1869,P001870,3.16,"Lit Satin Matte Lipstick - Two Broke Girls + The Good Wife, 4.5 g",MyGlamm,990.0,https://www.bigbasket.com/media/uploads/p/l/1221236_1-myglal-lit-satin-matte-lipstick-two-broke-girls-the-good-wife-45-g.jpg,Beauty & Hygiene,Lips,"myglamm beauty & hygiene lips lit satin matte lipstick - two broke girls + the good wife, 4.5 g"
1870,P001871,2.75,"Herbal Hair Conditioner - Shikakai & Honey, For Thick Hair",Khadi Natural,299.0,https://www.bigbasket.com/media/uploads/p/l/40171462_2-khadi-natural-herbal-shikakai-honey-hair-cleanser-sls-paraben-free.jpg,Beauty & Hygiene,Shampoo & Conditioner,"khadi natural beauty & hygiene shampoo & conditioner herbal hair conditioner - shikakai & honey, for thick hair"
1871,P001872,3.3,Gentle Nail Paint Remover With Vitamin E,Blue Heaven,135.0,https://www.bigbasket.com/media/uploads/p/l/40224860_1-blue-heaven-gentle-nail-paint-remover-with-vitamin-e.jpg,Beauty & Hygiene,Nails,blue heaven beauty & hygiene nails gentle nail paint remover with vitamin e
1872,P001873,3.87,Nuts & Seeds Bar - Dark Chocolate & Sea Salt,Monsoon Harvest,75.0,https://www.bigbasket.com/media/uploads/p/l/40194098_1-monsoon-harvest-nuts-seeds-bar-dark-chocolate-sea-salt.jpg,Gourmet & World Food,Roasted Seeds & Nuts,monsoon harvest gourmet & world food roasted seeds & nuts nuts & seeds bar - dark chocolate & sea salt
1873,P001874,3.56,Garlic Naan,GOELD,130.0,https://www.bigbasket.com/media/uploads/p/l/40201280_1-goeld-garlic-naan.jpg,Snacks & Branded Foods,Frozen Indian Breads,goeld snacks & branded foods frozen indian breads garlic naan
1874,P001875,2.73,Chilli Garlic Grissini Breadsticks - 100% Wholewheat,The Baker's Dozen,119.0,https://www.bigbasket.com/media/uploads/p/l/40169956_3-the-bakers-dozen-chilli-garlic-grissini-breadsticks-100-wholewheat.jpg,"Bakery, Cakes & Dairy",Bread Sticks & Lavash,"the baker's dozen bakery, cakes & dairy bread sticks & lavash chilli garlic grissini breadsticks - 100% wholewheat"
1875,P001876,4.38,"Nourishing Body Care - Cooling Gel Creme, 48 Hours Long Lasting Hydration",Dove,215.0,https://www.bigbasket.com/media/uploads/p/l/40224771_2-dove-nourishing-body-care-cooling-gel-creme-48-hours-long-lasting-hydration.jpg,Beauty & Hygiene,Face Care,"dove beauty & hygiene face care nourishing body care - cooling gel creme, 48 hours long lasting hydration"
1876,P001877,3.93,Gel-Shine Nail Paint,Bella Voste,125.0,https://www.bigbasket.com/media/uploads/p/l/40203532_1-bella-voste-gel-shine-nail-paint.jpg,Beauty & Hygiene,Nails,bella voste beauty & hygiene nails gel-shine nail paint
1877,P001878,4.51,"Honey Water Pore Tightening Toner with Himalayan Waters - For All Skin Types, 100% Botanical Extracts",BIOTIQUE,175.0,https://www.bigbasket.com/media/uploads/p/l/100013000_16-biotique-bio-honey-water-with-himlayan-waters-for-all-skin-types.jpg,Beauty & Hygiene,Face Care,"biotique beauty & hygiene face care honey water pore tightening toner with himalayan waters - for all skin types, 100% botanical extracts"
1878,P001879,4.81,"Regenerist Retinol 24 Night Serum - With Niacinamide, Improves Fine Lines, Wrinkles",Olay,1999.0,https://www.bigbasket.com/media/uploads/p/l/40209244_2-olay-regenerist-retinol-24-night-serum-with-niacinamide-improves-fine-lines-wrinkles.jpg,Beauty & Hygiene,Face Care,"olay beauty & hygiene face care regenerist retinol 24 night serum - with niacinamide, improves fine lines, wrinkles"
1879,P001880,2.93,M4 Perfume Spray - for Men,Engage,225.0,https://www.bigbasket.com/media/uploads/p/l/40091638_2-engage-m4-perfume-spray-for-men.jpg,Beauty & Hygiene,Men's Deodorants,engage beauty & hygiene men's deodorants m4 perfume spray - for men
1880,P001881,4.7,Skin Fruits Brightening Lemon Face Wash,Joy,260.0,https://www.bigbasket.com/media/uploads/p/l/1213611_1-joy-skin-fruits-brightening-lemon-face-wash.jpg,Beauty & Hygiene,Face Care,joy beauty & hygiene face care skin fruits brightening lemon face wash
1881,P001882,4.71,Skin Fruits Lemon Brightening Face Wash - For Oily Skin,Joy,170.0,https://www.bigbasket.com/media/uploads/p/l/40213211_1-joy-skin-fruits-lemon-brightening-face-wash-for-oily-skin.jpg,Beauty & Hygiene,Face Care,joy beauty & hygiene face care skin fruits lemon brightening face wash - for oily skin
1882,P001883,3.79,"Revitalift Hyaluronic Acid Hydrating Gel Facewash - Gentle Cleansing, For Women",Loreal Paris,199.0,https://www.bigbasket.com/media/uploads/p/l/40235153_2-loreal-paris-revitalift-hyaluronic-acid-hydrating-gel-facewash-gentle-cleansing-for-women.jpg,Beauty & Hygiene,Face Care,"loreal paris beauty & hygiene face care revitalift hyaluronic acid hydrating gel facewash - gentle cleansing, for women"
1883,P001884,3.23,"Revitalift Hyaluronic Acid Hydrating Gel Face Wash - Gentle Cleansing, For Women",Loreal Paris,315.0,https://www.bigbasket.com/media/uploads/p/l/40235154_2-loreal-paris-revitalift-hyaluronic-acid-hydrating-gel-face-wash-gentle-cleansing-for-women.jpg,Beauty & Hygiene,Face Care,"loreal paris beauty & hygiene face care revitalift hyaluronic acid hydrating gel face wash - gentle cleansing, for women"
1884,P001885,2.76,Sunscreen SPF 35 Lotion - Uva & Uvb Protection,Wow Skin Science,750.0,https://www.bigbasket.com/media/uploads/p/l/1216913_1-wow-skin-science-sunscreen-spf-35-lotion-uva-uvb-protection.jpg,Beauty & Hygiene,Body Care,wow skin science beauty & hygiene body care sunscreen spf 35 lotion - uva & uvb protection
1885,P001886,3.02,"Premium Hakka Noodles - Thin Cut, 100% Veg, Soft, Silky Texture",MasterChow,145.0,https://www.bigbasket.com/media/uploads/p/l/40226880_3-masterchow-hakka-noodles-for-making-chowmein-premium-quality.jpg,Gourmet & World Food,Imported Noodles,"masterchow gourmet & world food imported noodles premium hakka noodles - thin cut, 100% veg, soft, silky texture"
1886,P001887,2.84,Magikisses Lip Balm Berry Crush,Biotique Natural Makeup,150.0,https://www.bigbasket.com/media/uploads/p/l/40192593_1-biotique-natural-makeup-magikisses-lip-balm-berry-crush.jpg,Beauty & Hygiene,Lips,biotique natural makeup beauty & hygiene lips magikisses lip balm berry crush
1887,P001888,2.95,Marathi Moggu,BB Royal,140.0,https://www.bigbasket.com/media/uploads/p/l/20000465_3-bb-royal-marathi-moggu.jpg,"Foodgrains, Oil & Masala",Whole Spices,"bb royal foodgrains, oil & masala whole spices marathi moggu"
1888,P001889,3.63,Multi-Purpose Seasoning,HappyChef,109.0,https://www.bigbasket.com/media/uploads/p/l/40202133_9-happychef-multi-purpose-seasoning.jpg,"Foodgrains, Oil & Masala",Herbs & Seasoning,"happychef foodgrains, oil & masala herbs & seasoning multi-purpose seasoning"
1889,P001890,4.0,"Durum Wheat Pasta - Kids, Blue",HappyChef,190.0,https://www.bigbasket.com/media/uploads/p/l/1213498_2-happychef-durum-wheat-pasta-kids-blue.jpg,Gourmet & World Food,Pastas & Spaghetti,"happychef gourmet & world food pastas & spaghetti durum wheat pasta - kids, blue"
1890,P001891,2.73,Durum Wheat Kidz Pasta - Blue,HappyChef,95.0,https://www.bigbasket.com/media/uploads/p/l/40112468_6-happychef-durum-wheat-pasta-kids-blue.jpg,Gourmet & World Food,Pastas & Spaghetti,happychef gourmet & world food pastas & spaghetti durum wheat kidz pasta - blue
1891,P001892,4.71,Cold Pressed Olive Oil 225 ml + Cold Pressed Olive Oil 120 ml,Soulflower,565.0,https://www.bigbasket.com/media/uploads/p/l/1220806_1-soulflower-cold-pressed-olive-oil-225-ml-cold-pressed-olive-oil-120-ml.jpg,Beauty & Hygiene,Aromatherapy,soulflower beauty & hygiene aromatherapy cold pressed olive oil 225 ml + cold pressed olive oil 120 ml
1892,P001893,3.65,"Classic Hariyali Rohu Fish Steak - Fresh & Juicy, Marinated, Ready To Cook",Fresho,229.0,https://www.bigbasket.com/media/uploads/p/l/40240464_4-fresho-classic-hariyali-rohu-fish-steak-fresh-juicy-marinated-ready-to-cook.jpg,"Eggs, Meat & Fish",Marinated Meat,"fresho eggs, meat & fish marinated meat classic hariyali rohu fish steak - fresh & juicy, marinated, ready to cook"
1893,P001894,2.56,Color Crush Nail Art,Lakme,160.0,https://www.bigbasket.com/media/uploads/p/l/40141819_1-lakme-color-crush-nail-art.jpg,Beauty & Hygiene,Nails,lakme beauty & hygiene nails color crush nail art
1894,P001895,4.0,"Cold Pressed Olive Oil,225ml + Cold Pressed Olive Oil, 120ml",Soulflower,565.0,https://www.bigbasket.com/media/uploads/p/l/1221003_1-soulflower-cold-pressed-olive-oil225ml-cold-pressed-olive-oil-120ml.jpg,Beauty & Hygiene,Aromatherapy,"soulflower beauty & hygiene aromatherapy cold pressed olive oil,225ml + cold pressed olive oil, 120ml"
1895,P001896,3.7,"BodyLovin' Eau De Parfum - Hawaiian Rumba, Long Lasting, Vegan",Plum,950.0,https://www.bigbasket.com/media/uploads/p/l/40242585_1-plum-bodylovin-eau-de-parfum-hawaiian-rumba-long-lasting-vegan.jpg,Beauty & Hygiene,Eau De Parfum,"plum beauty & hygiene eau de parfum bodylovin' eau de parfum - hawaiian rumba, long lasting, vegan"
1896,P001897,2.95,"Pallavi Kumkum Spot - Bindi, Maroon",Eyetex,225.0,https://www.bigbasket.com/media/uploads/p/l/40228688_1-eyetex-pallavi-kumkum-spot-p6.jpg,Beauty & Hygiene,Face,"eyetex beauty & hygiene face pallavi kumkum spot - bindi, maroon"
1897,P001898,3.76,"Pangas/ Basa Fish - Curry Cut Cubes, Fresh & Flavourful",Fresho,277.0,https://www.bigbasket.com/media/uploads/p/l/40227710_1-fresho-pangas-basa-curry-cut-cubes-fresh-flavorful.jpg,"Eggs, Meat & Fish",Fresh Water Fish,"fresho eggs, meat & fish fresh water fish pangas/ basa fish - curry cut cubes, fresh & flavourful"
