,order_item_id,order_id,product_id,user_id,quantity,item_price,total_price
42633,I00042634,O00019588,P001490,U007979,7,10560.0,73920.0
42634,I00042635,O00019588,P001742,U007979,4,7500.0,30000.0
42635,I00042636,O00019588,P001096,U007979,6,5250.0,31500.0
42636,I00042637,O00019589,P000429,U000869,4,1990.0,7960.0
42637,I00042638,O00019590,P000819,U008143,4,2500.0,10000.0
42638,I00042639,O00019591,P000012,U001810,4,400.0,1600.0
42639,I00042640,O00019591,P001541,U001810,3,2800.0,8400.0
42640,I00042641,O00019591,P001415,U001810,4,6000.0,24000.0
42641,I00042642,O00019591,P000548,U001810,5,2250.0,11250.0
42642,I00042643,O00019592,P001799,U003593,6,3620.0,21720.0
42643,I00042644,O00019592,P000871,U003593,4,7100.0,28400.0
42644,I00042645,O00019593,P000595,U008003,5,210.0,1050.0
42645,I00042646,O00019594,P000764,U007816,6,5600.0,33600.0
42646,I00042647,O00019595,P001813,U002445,6,4800.0,28800.0
42647,I00042648,O00019595,P001727,U002445,7,1190.0,8330.0
42648,I00042649,O00019595,P000326,U002445,3,450.0,1350.0
42649,I00042650,O00019595,P001111,U002445,3,3990.0,11970.0
42650,I00042651,O00019596,P000720,U007155,6,11240.0,67440.0
42651,I00042652,O00019597,P000889,U001692,6,190.0,1140.0
42652,I00042653,O00019598,P001226,U001432,7,2380.0,16660.0
42653,I00042654,O00019598,P001648,U001432,4,5000.0,20000.0
42654,I00042655,O00019599,P001311,U004996,3,2990.0,8970.0
42655,I00042656,O00019600,P001222,U002139,5,1600.0,8000.0
42656,I00042657,O00019600,P000864,U002139,5,7800.0,39000.0
42657,I00042658,O00019601,P000413,U000103,3,7400.0,22200.0
42658,I00042659,O00019602,P001293,U004736,7,3620.0,25340.0
42659,I00042660,O00019603,P000856,U001876,6,490.0,2940.0
42660,I00042661,O00019603,P000287,U001876,3,21500.0,64500.0
42661,I00042662,O00019603,P000787,U001876,6,650.0,3900.0
42662,I00042663,O00019603,P001145,U001876,7,820.0,5740.0
42663,I00042664,O00019604,P001910,U008030,3,2200.0,6600.0
42664,I00042665,O00019604,P000394,U008030,3,490.0,1470.0
42665,I00042666,O00019604,P000415,U008030,3,3550.0,10650.0
42666,I00042667,O00019604,P000929,U008030,3,5600.0,16800.0
42667,I00042668,O00019605,P000694,U000401,5,6355.0,31775.0
42668,I00042669,O00019605,P000366,U000401,4,8380.0,33520.0
42669,I00042670,O00019605,P000434,U000401,3,27990.0,83970.0
42670,I00042671,O00019605,P000987,U000401,3,2100.0,6300.0
42671,I00042672,O00019606,P001936,U006567,4,3250.0,13000.0
42672,I00042673,O00019606,P001334,U006567,5,1990.0,9950.0
42673,I00042674,O00019606,P001773,U006567,3,7000.0,21000.0
42674,I00042675,O00019607,P000504,U009545,4,1600.0,6400.0
42675,I00042676,O00019607,P001237,U009545,3,8580.0,25740.0
42676,I00042677,O00019607,P000735,U009545,5,9000.0,45000.0
42677,I00042678,O00019608,P001667,U000645,3,8990.0,26970.0
42678,I00042679,O00019609,P001378,U007688,4,5100.0,20400.0
42679,I00042680,O00019609,P000303,U007688,5,31429.0,157145.0
42680,I00042681,O00019609,P001078,U007688,3,4400.0,13200.0
42681,I00042682,O00019609,P000335,U007688,6,550.0,3300.0
42682,I00042683,O00019610,P001818,U001568,3,36000.0,108000.0
42683,I00042684,O00019610,P001861,U001568,4,30500.0,122000.0
42684,I00042685,O00019611,P000478,U003559,7,2000.0,14000.0
42685,I00042686,O00019611,P001727,U003559,3,1190.0,3570.0
42686,I00042687,O00019611,P001909,U003559,5,9250.0,46250.0
42687,I00042688,O00019611,P001253,U003559,7,1100.0,7700.0
42688,I00042689,O00019612,P000076,U004787,7,800.0,5600.0
42689,I00042690,O00019613,P001208,U009577,6,3800.0,22800.0
42690,I00042691,O00019614,P000312,U005276,7,4490.0,31430.0
42691,I00042692,O00019615,P001983,U003142,4,2000.0,8000.0
42692,I00042693,O00019615,P000736,U003142,6,190.0,1140.0
42693,I00042694,O00019616,P000526,U004731,6,1090.0,6540.0
42694,I00042695,O00019617,P001057,U006966,6,1250.0,7500.0
42695,I00042696,O00019617,P001797,U006966,7,1090.0,7630.0
42696,I00042697,O00019617,P001586,U006966,4,1600.0,6400.0
42697,I00042698,O00019617,P000364,U006966,4,370.0,1480.0
42698,I00042699,O00019618,P000414,U009378,7,910.0,6370.0
42699,I00042700,O00019619,P001206,U000880,4,4500.0,18000.0
42700,I00042701,O00019619,P001962,U000880,4,7000.0,28000.0
42701,I00042702,O00019619,P001105,U000880,5,16990.0,84950.0
42702,I00042703,O00019619,P000825,U000880,4,2300.0,9200.0
42703,I00042704,O00019620,P001584,U004227,6,8000.0,48000.0
42704,I00042705,O00019621,P001224,U004223,3,2950.0,8850.0
42705,I00042706,O00019621,P001962,U004223,6,7000.0,42000.0
42706,I00042707,O00019621,P001973,U004223,6,1180.0,7080.0
42707,I00042708,O00019622,P001676,U005739,3,490.0,1470.0
42708,I00042709,O00019622,P000561,U005739,6,1450.0,8700.0
42709,I00042710,O00019622,P000411,U005739,4,2480.0,9920.0
42710,I00042711,O00019622,P001002,U005739,4,1500.0,6000.0
42711,I00042712,O00019622,P001918,U005739,7,1090.0,7630.0
42712,I00042713,O00019623,P001413,U007282,6,4250.0,25500.0
42713,I00042714,O00019624,P000060,U006341,7,7850.0,54950.0
42714,I00042715,O00019624,P000954,U006341,5,6000.0,30000.0
42715,I00042716,O00019624,P001521,U006341,3,1490.0,4470.0
42716,I00042717,O00019624,P000504,U006341,5,1600.0,8000.0
42717,I00042718,O00019625,P000967,U000321,7,790.0,5530.0
42718,I00042719,O00019625,P001056,U000321,5,1000.0,5000.0
42719,I00042720,O00019626,P001815,U009723,5,1950.0,9750.0
42720,I00042721,O00019627,P000312,U008907,4,4490.0,17960.0
42721,I00042722,O00019627,P001510,U008907,3,1800.0,5400.0
42722,I00042723,O00019627,P001310,U008907,3,5990.0,17970.0
42723,I00042724,O00019628,P000221,U002910,6,100.0,600.0
42724,I00042725,O00019629,P000147,U000985,5,22990.0,114950.0
42725,I00042726,O00019630,P001449,U005071,5,1990.0,9950.0
42726,I00042727,O00019630,P001835,U005071,7,4290.0,30030.0
42727,I00042728,O00019630,P000637,U005071,5,2090.0,10450.0
42728,I00042729,O00019631,P000952,U008470,5,8500.0,42500.0
42729,I00042730,O00019632,P001811,U007340,7,680.0,4760.0
42730,I00042731,O00019632,P000692,U007340,5,2700.0,13500.0
42731,I00042732,O00019633,P001768,U009871,6,960.0,5760.0
42732,I00042733,O00019633,P000047,U009871,7,6655.0,46585.0
42733,I00042734,O00019634,P001685,U003502,6,1300.0,7800.0
42734,I00042735,O00019635,P001772,U005328,4,6600.0,26400.0
42735,I00042736,O00019636,P001964,U009780,4,1550.0,6200.0
42736,I00042737,O00019636,P001658,U009780,6,950.0,5700.0
42737,I00042738,O00019636,P001729,U009780,5,3780.0,18900.0
42738,I00042739,O00019637,P000283,U005028,4,200.0,800.0
42739,I00042740,O00019637,P001012,U005028,4,1980.0,7920.0
42740,I00042741,O00019637,P001585,U005028,4,8990.0,35960.0
42741,I00042742,O00019638,P001020,U003243,3,2850.0,8550.0
42742,I00042743,O00019639,P001762,U002688,6,1200.0,7200.0
42743,I00042744,O00019639,P000979,U002688,5,17190.0,85950.0
42744,I00042745,O00019640,P000642,U002177,7,8990.0,62930.0
42745,I00042746,O00019641,P001957,U003988,6,1200.0,7200.0
42746,I00042747,O00019642,P000691,U005637,4,750.0,3000.0
42747,I00042748,O00019642,P000923,U005637,3,11330.0,33990.0
42748,I00042749,O00019643,P001664,U004450,3,2750.0,8250.0
42749,I00042750,O00019644,P000077,U007442,4,3990.0,15960.0
42750,I00042751,O00019644,P001494,U007442,4,1700.0,6800.0
42751,I00042752,O00019644,P001031,U007442,3,350.0,1050.0
42752,I00042753,O00019644,P001608,U007442,4,5000.0,20000.0
42753,I00042754,O00019645,P000226,U004208,7,6080.0,42560.0
42754,I00042755,O00019645,P001401,U004208,3,14990.0,44970.0
42755,I00042756,O00019646,P000977,U001687,5,700.0,3500.0
42756,I00042757,O00019646,P001213,U001687,6,4300.0,25800.0
42757,I00042758,O00019647,P000340,U000888,7,1120.0,7840.0
42758,I00042759,O00019647,P000075,U000888,5,400.0,2000.0
42759,I00042760,O00019648,P000641,U005922,7,3990.0,27930.0
42760,I00042761,O00019649,P001516,U000949,7,1990.0,13930.0
42761,I00042762,O00019649,P000327,U000949,7,900.0,6300.0
42762,I00042763,O00019649,P001326,U000949,3,1700.0,5100.0
42763,I00042764,O00019650,P000779,U002853,6,3350.0,20100.0
42764,I00042765,O00019650,P001950,U002853,7,1500.0,10500.0
42765,I00042766,O00019650,P000226,U002853,7,6080.0,42560.0
42766,I00042767,O00019650,P000145,U002853,4,3550.0,14200.0
42767,I00042768,O00019651,P000315,U004225,5,1700.0,8500.0
42768,I00042769,O00019652,P000628,U009257,4,5550.0,22200.0
42769,I00042770,O00019653,P000601,U000392,6,5130.0,30780.0
42770,I00042771,O00019653,P001740,U000392,3,1089.0,3267.0
42771,I00042772,O00019654,P001005,U004713,6,1480.0,8880.0
42772,I00042773,O00019655,P000868,U000044,3,2150.0,6450.0
42773,I00042774,O00019655,P000627,U000044,3,990.0,2970.0
42774,I00042775,O00019655,P001491,U000044,3,2770.0,8310.0
42775,I00042776,O00019656,P000781,U005270,3,1990.0,5970.0
42776,I00042777,O00019657,P000337,U001043,4,4470.0,17880.0
42777,I00042778,O00019658,P000939,U003600,4,4650.0,18600.0
42778,I00042779,O00019659,P000771,U003842,6,3190.0,19140.0
42779,I00042780,O00019659,P001254,U003842,3,750.0,2250.0
42780,I00042781,O00019660,P001316,U006147,7,1200.0,8400.0
42781,I00042782,O00019661,P000290,U007583,5,1390.0,6950.0
42782,I00042783,O00019662,P001056,U008562,6,1000.0,6000.0
42783,I00042784,O00019663,P001863,U009115,4,1200.0,4800.0
42784,I00042785,O00019663,P000490,U009115,4,2500.0,10000.0
42785,I00042786,O00019663,P001101,U009115,3,7490.0,22470.0
42786,I00042787,O00019663,P000356,U009115,6,260.0,1560.0
42787,I00042788,O00019664,P001505,U006080,6,3990.0,23940.0
42788,I00042789,O00019665,P001195,U005503,7,450.0,3150.0
42789,I00042790,O00019665,P000433,U005503,7,3990.0,27930.0
42790,I00042791,O00019665,P001074,U005503,7,34390.0,240730.0
42791,I00042792,O00019665,P000978,U005503,3,2100.0,6300.0
42792,I00042793,O00019665,P001997,U005503,7,1800.0,12600.0
42793,I00042794,O00019666,P000318,U001334,7,6300.0,44100.0
42794,I00042795,O00019667,P001033,U007042,7,2500.0,17500.0
42795,I00042796,O00019667,P001374,U007042,6,1390.0,8340.0
42796,I00042797,O00019667,P001580,U007042,4,15280.0,61120.0
42797,I00042798,O00019668,P001478,U006037,3,6100.0,18300.0
42798,I00042799,O00019669,P001420,U008455,7,9061.0,63427.0
42799,I00042800,O00019669,P000032,U008455,4,1730.0,6920.0
42800,I00042801,O00019670,P001398,U006265,3,6000.0,18000.0
42801,I00042802,O00019671,P001000,U001665,3,8950.0,26850.0
42802,I00042803,O00019671,P000595,U001665,5,210.0,1050.0
42803,I00042804,O00019672,P001891,U000659,4,950.0,3800.0
42804,I00042805,O00019672,P001478,U000659,7,6100.0,42700.0
42805,I00042806,O00019673,P001955,U000573,4,3350.0,13400.0
42806,I00042807,O00019674,P000867,U007194,3,550.0,1650.0
42807,I00042808,O00019675,P001418,U008992,3,2290.0,6870.0
42808,I00042809,O00019675,P000530,U008992,7,640.0,4480.0
42809,I00042810,O00019675,P001151,U008992,3,900.0,2700.0
42810,I00042811,O00019675,P000046,U008992,7,2850.0,19950.0
42811,I00042812,O00019676,P000419,U001071,4,7400.0,29600.0
42812,I00042813,O00019676,P001014,U001071,3,3900.0,11700.0
42813,I00042814,O00019676,P000603,U001071,6,600.0,3600.0
42814,I00042815,O00019677,P001720,U000106,4,7200.0,28800.0
42815,I00042816,O00019677,P000908,U000106,4,1050.0,4200.0
42816,I00042817,O00019677,P000826,U000106,6,9500.0,57000.0
42817,I00042818,O00019678,P000882,U008775,4,11250.0,45000.0
42818,I00042819,O00019679,P001607,U008763,6,600.0,3600.0
42819,I00042820,O00019679,P000254,U008763,5,7450.0,37250.0
42820,I00042821,O00019680,P001204,U007774,3,2250.0,6750.0
42821,I00042822,O00019681,P001601,U004917,7,2490.0,17430.0
42822,I00042823,O00019682,P001585,U008169,4,8990.0,35960.0
42823,I00042824,O00019682,P001410,U008169,7,2750.0,19250.0
42824,I00042825,O00019682,P000677,U008169,7,2450.0,17150.0
42825,I00042826,O00019683,P001473,U001176,7,2550.0,17850.0
42826,I00042827,O00019684,P001364,U000486,6,3100.0,18600.0
42827,I00042828,O00019685,P001590,U006009,6,850.0,5100.0
42828,I00042829,O00019685,P001037,U006009,6,200.0,1200.0
42829,I00042830,O00019685,P000576,U006009,4,1510.0,6040.0
42830,I00042831,O00019686,P000488,U008190,7,2280.0,15960.0
42831,I00042832,O00019687,P001720,U009556,5,7200.0,36000.0
42832,I00042833,O00019687,P000047,U009556,7,6655.0,46585.0
42833,I00042834,O00019687,P000738,U009556,5,4500.0,22500.0
42834,I00042835,O00019688,P000895,U005285,7,3570.0,24990.0
42835,I00042836,O00019688,P001368,U005285,4,3490.0,13960.0
42836,I00042837,O00019688,P000607,U005285,4,800.0,3200.0
42837,I00042838,O00019689,P001089,U005385,5,4440.0,22200.0
42838,I00042839,O00019690,P000035,U007930,4,7000.0,28000.0
42839,I00042840,O00019690,P000452,U007930,7,1700.0,11900.0
42840,I00042841,O00019691,P000882,U006638,5,11250.0,56250.0
42841,I00042842,O00019692,P000966,U006762,6,3570.0,21420.0
42842,I00042843,O00019692,P000172,U006762,4,7922.0,31688.0
42843,I00042844,O00019692,P000468,U006762,4,23750.0,95000.0
42844,I00042845,O00019692,P000846,U006762,4,3000.0,12000.0
42845,I00042846,O00019693,P001613,U009047,6,1000.0,6000.0
42846,I00042847,O00019693,P000302,U009047,6,185.0,1110.0
42847,I00042848,O00019694,P001818,U002315,3,36000.0,108000.0
42848,I00042849,O00019694,P001891,U002315,6,950.0,5700.0
42849,I00042850,O00019694,P001241,U002315,4,500.0,2000.0
42850,I00042851,O00019695,P001370,U007554,7,800.0,5600.0
42851,I00042852,O00019696,P001273,U006701,5,4490.0,22450.0
42852,I00042853,O00019697,P001378,U006889,5,5100.0,25500.0
42853,I00042854,O00019698,P000679,U005999,6,2450.0,14700.0
42854,I00042855,O00019698,P001354,U005999,5,1200.0,6000.0
42855,I00042856,O00019698,P001937,U005999,7,9000.0,63000.0
42856,I00042857,O00019699,P001550,U004463,3,5990.0,17970.0
42857,I00042858,O00019700,P000439,U007843,4,7780.0,31120.0
42858,I00042859,O00019701,P000658,U009687,7,1470.0,10290.0
42859,I00042860,O00019701,P001366,U009687,4,4350.0,17400.0
42860,I00042861,O00019702,P001050,U003606,6,4900.0,29400.0
42861,I00042862,O00019702,P000807,U003606,6,3650.0,21900.0
42862,I00042863,O00019702,P001784,U003606,7,3790.0,26530.0
42863,I00042864,O00019702,P001377,U003606,7,1590.0,11130.0
42864,I00042865,O00019703,P001589,U008308,7,3600.0,25200.0
42865,I00042866,O00019703,P001230,U008308,3,490.0,1470.0
42866,I00042867,O00019703,P001033,U008308,5,2500.0,12500.0
42867,I00042868,O00019704,P001758,U006698,6,1650.0,9900.0
42868,I00042869,O00019704,P001154,U006698,7,6460.0,45220.0
42869,I00042870,O00019704,P001613,U006698,6,1000.0,6000.0
42870,I00042871,O00019704,P001182,U006698,4,4990.0,19960.0
42871,I00042872,O00019705,P000906,U002194,6,1800.0,10800.0
42872,I00042873,O00019705,P000785,U002194,3,3700.0,11100.0
42873,I00042874,O00019705,P000233,U002194,6,7430.0,44580.0
42874,I00042875,O00019705,P001013,U002194,3,990.0,2970.0
42875,I00042876,O00019705,P001044,U002194,7,300.0,2100.0
42876,I00042877,O00019706,P000981,U005114,6,2490.0,14940.0
42877,I00042878,O00019707,P001543,U001264,5,1950.0,9750.0
42878,I00042879,O00019708,P000388,U009029,3,4990.0,14970.0
42879,I00042880,O00019709,P000555,U001289,6,2900.0,17400.0
42880,I00042881,O00019710,P000884,U009563,5,7500.0,37500.0
42881,I00042882,O00019711,P000762,U004965,4,4160.0,16640.0
42882,I00042883,O00019712,P001483,U003351,7,2750.0,19250.0
42883,I00042884,O00019712,P000562,U003351,5,6450.0,32250.0
42884,I00042885,O00019712,P001721,U003351,3,2500.0,7500.0
42885,I00042886,O00019713,P000472,U003277,6,120.0,720.0
42886,I00042887,O00019714,P000047,U004638,7,6655.0,46585.0
42887,I00042888,O00019714,P000829,U004638,3,50.0,150.0
42888,I00042889,O00019715,P001031,U004867,6,350.0,2100.0
42889,I00042890,O00019715,P000509,U004867,5,1450.0,7250.0
42890,I00042891,O00019715,P000610,U004867,4,500.0,2000.0
42891,I00042892,O00019716,P000499,U004203,4,4500.0,18000.0
42892,I00042893,O00019716,P000421,U004203,7,700.0,4900.0
42893,I00042894,O00019717,P000402,U002599,7,2760.0,19320.0
42894,I00042895,O00019718,P000284,U002032,7,2300.0,16100.0
42895,I00042896,O00019718,P001764,U002032,3,3650.0,10950.0
42896,I00042897,O00019718,P000500,U002032,5,6750.0,33750.0
42897,I00042898,O00019719,P001991,U000888,6,990.0,5940.0
42898,I00042899,O00019719,P001859,U000888,3,6990.0,20970.0
42899,I00042900,O00019720,P000486,U004721,6,4470.0,26820.0
42900,I00042901,O00019720,P000007,U004721,4,500.0,2000.0
42901,I00042902,O00019721,P000320,U004357,4,6400.0,25600.0
42902,I00042903,O00019722,P000127,U005891,4,1013.0,4052.0
42903,I00042904,O00019722,P001763,U005891,4,2000.0,8000.0
42904,I00042905,O00019722,P000314,U005891,3,1800.0,5400.0
42905,I00042906,O00019723,P000109,U000051,4,650.0,2600.0
42906,I00042907,O00019724,P000971,U005966,7,1800.0,12600.0
42907,I00042908,O00019725,P001133,U007360,7,27250.0,190750.0
42908,I00042909,O00019726,P001515,U001263,7,5280.0,36960.0
42909,I00042910,O00019727,P000735,U001784,5,9000.0,45000.0
42910,I00042911,O00019728,P000432,U006351,4,10490.0,41960.0
42911,I00042912,O00019729,P000220,U003495,6,370.0,2220.0
42912,I00042913,O00019730,P001271,U007091,6,2100.0,12600.0
42913,I00042914,O00019731,P000737,U008937,7,1100.0,7700.0
42914,I00042915,O00019731,P000190,U008937,7,13506.0,94542.0
42915,I00042916,O00019732,P000399,U000575,6,1300.0,7800.0
42916,I00042917,O00019732,P000747,U000575,5,950.0,4750.0
42917,I00042918,O00019732,P001798,U000575,7,2180.0,15260.0
42918,I00042919,O00019733,P001565,U003234,3,14030.0,42090.0
42919,I00042920,O00019734,P000965,U001007,7,1470.0,10290.0
42920,I00042921,O00019734,P000756,U001007,6,6400.0,38400.0
42921,I00042922,O00019735,P000846,U009257,7,3000.0,21000.0
42922,I00042923,O00019735,P001925,U009257,7,2100.0,14700.0
42923,I00042924,O00019735,P000031,U009257,4,630.0,2520.0
42924,I00042925,O00019735,P000703,U009257,5,9500.0,47500.0
42925,I00042926,O00019736,P001920,U003252,5,7990.0,39950.0
42926,I00042927,O00019736,P001711,U003252,4,3800.0,15200.0
42927,I00042928,O00019736,P000055,U003252,5,640.0,3200.0
42928,I00042929,O00019736,P001313,U003252,3,7780.0,23340.0
42929,I00042930,O00019737,P000640,U003706,7,2990.0,20930.0
42930,I00042931,O00019737,P000122,U003706,3,2100.0,6300.0
42931,I00042932,O00019737,P001444,U003706,7,2150.0,15050.0
42932,I00042933,O00019737,P001886,U003706,5,1450.0,7250.0
42933,I00042934,O00019737,P001589,U003706,5,3600.0,18000.0
42934,I00042935,O00019738,P001852,U006516,5,5500.0,27500.0
42935,I00042936,O00019739,P000194,U008472,6,440.0,2640.0
42936,I00042937,O00019739,P000920,U008472,3,4700.0,14100.0
42937,I00042938,O00019739,P001905,U008472,6,11000.0,66000.0
42938,I00042939,O00019740,P001689,U004978,5,5000.0,25000.0
42939,I00042940,O00019740,P000617,U004978,3,1200.0,3600.0
42940,I00042941,O00019740,P000334,U004978,5,10500.0,52500.0
42941,I00042942,O00019741,P000227,U004768,4,6090.0,24360.0
42942,I00042943,O00019741,P000185,U004768,4,1700.0,6800.0
42943,I00042944,O00019742,P000937,U005586,4,800.0,3200.0
42944,I00042945,O00019742,P001441,U005586,6,1650.0,9900.0
42945,I00042946,O00019743,P000891,U007952,3,500.0,1500.0
42946,I00042947,O00019743,P001518,U007952,5,4990.0,24950.0
42947,I00042948,O00019744,P000120,U009334,5,2070.0,10350.0
42948,I00042949,O00019745,P000466,U006978,7,2300.0,16100.0
42949,I00042950,O00019745,P000619,U006978,3,1550.0,4650.0
42950,I00042951,O00019746,P000801,U006918,4,12090.0,48360.0
42951,I00042952,O00019747,P001562,U002704,7,3460.0,24220.0
42952,I00042953,O00019747,P000158,U002704,5,1800.0,9000.0
42953,I00042954,O00019748,P001618,U000180,5,2990.0,14950.0
42954,I00042955,O00019749,P001883,U007751,5,1990.0,9950.0
42955,I00042956,O00019749,P001015,U007751,6,1300.0,7800.0
42956,I00042957,O00019749,P000074,U007751,7,350.0,2450.0
42957,I00042958,O00019750,P001664,U007088,5,2750.0,13750.0
42958,I00042959,O00019750,P000737,U007088,6,1100.0,6600.0
42959,I00042960,O00019751,P001991,U007242,4,990.0,3960.0
42960,I00042961,O00019751,P001177,U007242,4,3990.0,15960.0
42961,I00042962,O00019751,P000251,U007242,7,1120.0,7840.0
42962,I00042963,O00019752,P001508,U009341,6,8980.0,53880.0
42963,I00042964,O00019752,P001120,U009341,3,1800.0,5400.0
42964,I00042965,O00019752,P000196,U009341,6,6090.0,36540.0
42965,I00042966,O00019753,P000610,U000250,7,500.0,3500.0
42966,I00042967,O00019753,P000430,U000250,4,2000.0,8000.0
42967,I00042968,O00019753,P001213,U000250,3,4300.0,12900.0
42968,I00042969,O00019754,P000010,U008721,4,1860.0,7440.0
42969,I00042970,O00019755,P001366,U000531,7,4350.0,30450.0
42970,I00042971,O00019756,P000328,U007777,6,3000.0,18000.0
42971,I00042972,O00019757,P001916,U001766,4,4500.0,18000.0
42972,I00042973,O00019757,P000206,U001766,5,300.0,1500.0
42973,I00042974,O00019758,P001304,U006216,3,6750.0,20250.0
42974,I00042975,O00019759,P001856,U009244,6,15840.0,95040.0
42975,I00042976,O00019759,P000674,U009244,3,2150.0,6450.0
42976,I00042977,O00019760,P000265,U007164,7,16000.0,112000.0
42977,I00042978,O00019761,P001418,U002701,3,2290.0,6870.0
42978,I00042979,O00019761,P000027,U002701,5,3000.0,15000.0
42979,I00042980,O00019761,P001492,U002701,7,5410.0,37870.0
42980,I00042981,O00019762,P000810,U007923,7,7980.0,55860.0
42981,I00042982,O00019763,P000425,U006368,5,2750.0,13750.0
42982,I00042983,O00019763,P000464,U006368,5,6750.0,33750.0
42983,I00042984,O00019763,P000011,U006368,5,269.0,1345.0
42984,I00042985,O00019763,P000800,U006368,7,550.0,3850.0
42985,I00042986,O00019763,P001723,U006368,4,1700.0,6800.0
42986,I00042987,O00019764,P001214,U002582,7,3600.0,25200.0
42987,I00042988,O00019764,P001622,U002582,6,1430.0,8580.0
42988,I00042989,O00019765,P000645,U002393,5,6753.0,33765.0
42989,I00042990,O00019765,P001741,U002393,3,2990.0,8970.0
42990,I00042991,O00019765,P000243,U002393,4,5600.0,22400.0
42991,I00042992,O00019766,P000009,U002609,7,930.0,6510.0
42992,I00042993,O00019766,P001056,U002609,7,1000.0,7000.0
42993,I00042994,O00019767,P001972,U008873,7,3780.0,26460.0
42994,I00042995,O00019768,P000886,U009575,4,6000.0,24000.0
42995,I00042996,O00019769,P000418,U002937,6,3450.0,20700.0
42996,I00042997,O00019770,P001269,U004511,4,4500.0,18000.0
42997,I00042998,O00019771,P001242,U001566,4,400.0,1600.0
42998,I00042999,O00019772,P001121,U006972,3,1400.0,4200.0
42999,I00043000,O00019772,P001263,U006972,4,4750.0,19000.0
43000,I00043001,O00019772,P001385,U006972,6,4500.0,27000.0
43001,I00043002,O00019773,P000736,U006530,3,190.0,570.0
43002,I00043003,O00019774,P001809,U002906,4,2490.0,9960.0
43003,I00043004,O00019774,P001852,U002906,7,5500.0,38500.0
43004,I00043005,O00019774,P000540,U002906,6,400.0,2400.0
43005,I00043006,O00019775,P000788,U005276,6,400.0,2400.0
43006,I00043007,O00019776,P000255,U007829,4,3750.0,15000.0
43007,I00043008,O00019776,P000345,U007829,4,620.0,2480.0
43008,I00043009,O00019776,P000525,U007829,4,1930.0,7720.0
43009,I00043010,O00019777,P000369,U001257,5,3740.0,18700.0
43010,I00043011,O00019778,P000153,U002015,7,6700.0,46900.0
43011,I00043012,O00019779,P000869,U005610,7,1600.0,11200.0
43012,I00043013,O00019779,P001019,U005610,3,2090.0,6270.0
43013,I00043014,O00019780,P001888,U008971,3,1400.0,4200.0
43014,I00043015,O00019781,P001854,U001698,7,2770.0,19390.0
43015,I00043016,O00019782,P000960,U009602,6,9000.0,54000.0
43016,I00043017,O00019783,P001667,U007005,3,8990.0,26970.0
43017,I00043018,O00019783,P000889,U007005,6,190.0,1140.0
43018,I00043019,O00019784,P000945,U009206,6,2990.0,17940.0
43019,I00043020,O00019784,P001003,U009206,7,4850.0,33950.0
43020,I00043021,O00019785,P001465,U000939,6,5500.0,33000.0
43021,I00043022,O00019786,P001808,U005426,4,3750.0,15000.0
43022,I00043023,O00019786,P000908,U005426,7,1050.0,7350.0
43023,I00043024,O00019786,P001656,U005426,3,7990.0,23970.0
43024,I00043025,O00019786,P001563,U005426,3,2290.0,6870.0
43025,I00043026,O00019787,P001613,U008212,6,1000.0,6000.0
43026,I00043027,O00019787,P001121,U008212,6,1400.0,8400.0
43027,I00043028,O00019787,P000432,U008212,6,10490.0,62940.0
43028,I00043029,O00019788,P001634,U009844,5,14580.0,72900.0
43029,I00043030,O00019789,P000405,U002602,3,4080.0,12240.0
43030,I00043031,O00019789,P001713,U002602,3,4290.0,12870.0
43031,I00043032,O00019789,P000997,U002602,5,6290.0,31450.0
43032,I00043033,O00019789,P000879,U002602,7,8200.0,57400.0
43033,I00043034,O00019790,P001574,U009156,3,6250.0,18750.0
43034,I00043035,O00019790,P000305,U009156,4,13000.0,52000.0
43035,I00043036,O00019790,P001080,U009156,3,950.0,2850.0
43036,I00043037,O00019790,P001083,U009156,6,200.0,1200.0
43037,I00043038,O00019791,P001121,U003917,7,1400.0,9800.0
43038,I00043039,O00019791,P001970,U003917,4,4380.0,17520.0
43039,I00043040,O00019792,P001172,U000833,4,2750.0,11000.0
43040,I00043041,O00019792,P001396,U000833,5,31970.0,159850.0
43041,I00043042,O00019792,P001070,U000833,7,1700.0,11900.0
43042,I00043043,O00019793,P001444,U004783,4,2150.0,8600.0
43043,I00043044,O00019794,P000045,U001673,6,1050.0,6300.0
43044,I00043045,O00019794,P001353,U001673,3,2350.0,7050.0
43045,I00043046,O00019794,P001848,U001673,6,9000.0,54000.0
43046,I00043047,O00019794,P001166,U001673,7,4500.0,31500.0
43047,I00043048,O00019795,P001415,U000421,4,6000.0,24000.0
43048,I00043049,O00019795,P001623,U000421,4,2380.0,9520.0
43049,I00043050,O00019795,P001604,U000421,3,2400.0,7200.0
43050,I00043051,O00019796,P001998,U007495,5,6500.0,32500.0
43051,I00043052,O00019796,P000433,U007495,4,3990.0,15960.0
43052,I00043053,O00019796,P001890,U007495,4,1900.0,7600.0
43053,I00043054,O00019797,P001930,U008956,6,2210.0,13260.0
43054,I00043055,O00019797,P001367,U008956,6,3980.0,23880.0
43055,I00043056,O00019797,P000716,U008956,7,1700.0,11900.0
43056,I00043057,O00019798,P000486,U007685,4,4470.0,17880.0
43057,I00043058,O00019798,P001965,U007685,4,2100.0,8400.0
